City,Price,Beds,Baths,Size,Address,Acres,Description,Agent,Latitude,Longitude,Source
Zebulon,"$62,801",N/A,N/A,N/A,"7524 Mitchell Mill Rd, Zebulon, NC 27597",3.82,"Discover the perfect opportunity to build your dream home on 3.8 acres of land with no City Taxes , Covenants or HOA! This lot is ready to build your custom home. Partially cleared and located minutes to downtown Zebulon and just a short drive to Downtown Wake Forest and Downtown Raleigh, Stephanie Anson Northside Realty Inc.",(984) 360-6901,35.898773,-78.410027,Google
Zebulon,"$299,675",3,Beautiful,"1,198","567 Howard Tant Rd, Zebulon, NC 27597",1.89,"Beautiful remodeled ranch home with tons of upgrades! Updated kitchen with new shaker cabinets, granite counter tops, tile back splash and stainless steel appliances. Updated bathroom with new custom dual vanity and tile floors. New engineered wood floors throughout main living area and new plush Nicholas Yarrington Grow Local Realty, LLC",(919) 804-0497,35.931598,-78.238715,Google
Zebulon,"$81,014",N/A,N/A,N/A,"9437 Fowler Rd, Zebulon, NC 27597",1.48,"1.48 acre residential building lot in Northeastern Wake County. Enjoy country living with convenient access to shopping & entertainment in Rolesville, Wake Forest, Zebulon, and Knightdale Buyer may bring own builder. Builder responsible for installation of private well and septic tank for new Daniel Virag Keller Williams Realty",(984) 306-5962,35.895554,-78.33795490000001,Google
Zebulon,"$375,000",3,2,"1,477","1100 Country Club Ln, Zebulon, NC 27597",1.78,"Stunning Ranch home on over 1.5 acres with HUGE 2 car garage/workshop and 3 season room! Features a stunning kitchen open to great room, with granite counters, glass tile back splash and SS appliances. Wide plank hardwood like flooring and plush carpet. Large deck overlooking private backyard. Stephanie Anson Northside Realty Inc.",(877) 356-4064,35.8891569,-78.2979074,Google
Zebulon,"$365,000",This,2.5,"2,303","86 Rockwater Way, Zebulon, NC 27597",0.51,"This 3-bedroom beauty has tons of space both inside and out. RevWood laminate wood flooring stretches out beneath 9-foot ceilings throughout the main floor. The well-appointed kitchen features granite counters, 36'' birch cabinets, ceramic tile backsplash, large pantry, and looks out across an open",John Tassa Flex Realty,35.707045,-78.28862339999999,Google
Zebulon,"$365,000",Better,2,"1,622","148 Cattail Ln, Zebulon, NC 27597",0.58,"Better than new RANCH home on an oversized lot backing to trees with a three car garage! Enjoy tons of outdoor living space on your wrap around front porch, screened in porch AND large deck great for entertaining. Inside boasts three bedrooms and two full baths. In the master bedroom you will","Christy Kitson NorthGroup Real Estate, Inc.",35.7277818,-78.3015693,Google
Zebulon,"$380,000",This,2.5,"2,821","613 Kenyon Spring Dr, Zebulon, NC 27597",N/A,This beautiful home features a owners suite on first floor and a large bonus/loft area on the second floor with three bedrooms and 2 and half baths. In side this open floor plan there are stainless steel appliances and granite counter tops in the kitchen. Only minutes from downtown Zebulon.,Phillip DeMuth Keller Williams Realty Cary,35.83854657142857,-78.31059071428571,Nominatim
Zebulon,"$445,000",3,2.5,"2,466","400 Lily Pad Ct, Zebulon, NC 27597",0.47,"A true diamond in the rough, 400 Lily Pad has more updates and love invested than the average home nearby! This 2017 build boasts a totally updated living area, kitchen and office, upgraded woodwork and fixtures such as quartzite countertops, bamboo floors, and epoxy flake floors in the garage.",Libby Azzarello Choice Residential Real Estate,35.859367,-78.329255,Nominatim
Zebulon,"$389,900",A,3,"1,957","450 Cotton Mill Dr, Zebulon, NC 27597",0.67,A must see stunningly spacious 3 bedroom 3 Bath home on a large .67 acre flat treelined lot in high demand Johnston County! All bedrooms are located on the main living 1st floor and en-suite bath off of the primary bedroom There is also a large additional finished Bonus Room upstairs with its own,Diane Harrington Coldwell Banker HPW Pittsboro,35.6922657,-78.29940479999999,Google
Zebulon,"$394,500",4,2.5,"2,743","2402 Cattail Pond Dr, Zebulon, NC 27597",0.31,"Spacious floor plan with an amazing yard at the end of a cul-de-sac and numerous amenities? Then this home is for you! The first floor is designed for entertaining, with abundant sunlight radiating throughout. The kitchen has ample counter and cabinet space, allowing your inner chef to shine. There",Naomi Richardson Mark Spain Real Estate,35.85713861644971,-78.3310425663538,Nominatim
Zebulon,"$364,500",3,2.5,"1,911","2537 Huntdale Trail, Zebulon, NC 27597",0.78,"Back on the market! With full price offer, the seller is offering a credit towards flooring, paint and items noted in recent partial inspection report provided by prior offerers. See documents. Don't miss this Fox N Hounds classic. Attached 2 car garage, front porch, screened porch, deck, fireplace",Sammy Myers Keller Williams Realty United,35.8521344,-78.2828566,Google
Zebulon,"$449,000",4,2,"1,820","12255 N Carolina 96, Zebulon, NC 27597",2.02,"Discover your dream home in this exquisite new construction featuring 9' sidewalls and finished sheetrock throughout, creating a spacious and contemporary ambiance. The kitchen is a culinary haven with a generous walk-in pantry, ideal for organizing all your essentials. Indulge in the luxurious",Jason Walters Real E Team EXP Realty LLC - C,35.699137,-78.28535699999999,Google
Zebulon,"$380,000",Welcome,2.5,"2,116","1565 Sage Tree Dr, Zebulon, NC 27597",N/A,"Welcome to your dream home! This stunning loft-style property boasts 4 spacious bedrooms and 2.5 modern bathrooms, perfectly designed for comfort and style. The downstairs owner suite offers unparalleled convenience and privacy, making it an ideal retreat at the end of the day. Enjoy the airy, open","Quinton Crosson-Taylor Davis Taylor Properties, LLC",35.86257,-78.331179,Nominatim
Zebulon,"$365,000",3,2,"1,676","57 Panther Ln, Zebulon, NC 27597",0.79,"Welcome Home to this Charming Ranch on .79 ac, Low traffic cul-de-sac lot in Carolina Landing! Not too far from Hwy 64/264 if you are a commuter to Raleigh, Rocky Mount or Wilson. Stone accented exterior. Covered front porch. Lovely formal dining room with tray ceiling and custom wainscoting.",Lydia Moore Coldwell Banker Advantage-Smit,35.7716353,-78.29146279999999,Google
Zebulon,"$369,900",Welcome,2.5,"2,126","51 Sagebrook Ct, Zebulon, NC 27597",0.58,"Welcome to 51 Sagebrook Ct, a stunning home in the sought-after Eatmon's Landing community of Zebulon, NC! This better-than-new property features 3 spacious bedrooms, an office, a loft, a main-level primary suite, 2½ bathrooms, and a 2-car garage. Nestled in a quiet cul-de-sac, this home offers a",Shirley Harvey Mark Spain Real Estate,35.7060987,-78.3044013,Google
Zebulon,"$394,900",Welcome,2.5,"2,840","1714 Almond Willow Way, Zebulon, NC 27597",N/A,"Welcome to this stunning 3-bedroom, 2.5-bathroom home in the heart of Zebulon, NC. The main floor features an inviting office and convenient half bath upon entry. The spacious living room and formal dining room seamlessly connect to the open-concept kitchen, which also includes an eat-in space.",Meagan Shaffer Integra Realty,35.857904770692784,-78.33225869616778,Nominatim
Zebulon,"$387,000",Looking,2,"1,659","54 Cherrybirch Ln, Zebulon, NC 27597",0.46,"Looking for the perfect indoor and outdoor space for entertaining? Look no further! This 3-bedroom, 2-bathroom property is now available. Featuring an open floor plan with a stunning combination of granite countertops and white cabinets, the living room boasts a cathedral ceiling that enhances the",Elisa Torres Fonville Morisey/Midtown Sales,35.7078453,-78.30371219999999,Google
Zebulon,"$385,000",3,2.5,"2,319","3508 Lacewing Dr, Zebulon, NC 27597",N/A,Welcome HOME! This gorgeous brick front single family home (only 2 years old) in the coveted Weavers Pond community has a private lot at the end of the street (no thru traffic!) Curb appeal for days! Beautiful natural LVP flooring greets you along with calming custom paint colors throughout! Lots,Jessica Hunt Hunt For Homes Inc.,35.8606656,-78.3285928,Nominatim
Zebulon,"$400,000",4,2.5,"2,260","38 Fresco Dr, Zebulon, NC 27597",0.46,"Better than new with unique additions! 1st floor main suite with tray ceiling, dimmer lights, double walk in closets & dual vanities. Kitchen w/ white cabinets, granite counters, tile backsplash, stainless appliances & island. Living room with gas log fireplace, built-in bookshelves, 9ft ceilings &",Jennifer Decourcy Choice Residential Real Estate,35.7261448,-78.29692870000001,Google
Zebulon,"$364,900",Don't,2.5,"2,100","3100 Matthew Ridge Dr, Zebulon, NC 27597",0.73,"Don't miss out on this fantastic opportunity at 3100 Matthew Ridge! Discover the convenience of a first-floor primary bedroom nestled in a serene country setting. With spacious lots and just 23 home sites, you'll relish the tranquility of this community. Enjoy the ease of being only 10 minutes away",Erin Parker Entera Realty LLC,35.861161,-78.292295,Google
Zebulon,"$366,448",Get,2.5,"2,187","1121 Channel Drop Loop, Zebulon, NC 27597",N/A,"Get the Most Amenities for Less in DRB Homes' Sidney Creek! This Designer Finished Home Includes a Gorgeous White Kitchen with Matte Black Cabinet Hardware, Owner's Suite on 1st Floor and Upgraded Tile Shower with a Seat. Open Railing and Wooden Staircase take you up to 3 secondary bedrooms",Kaeli Hinton DRB Group North Carolina LLC,35.8108342,-78.2718889,Nominatim
Zebulon,"$386,900",3,3,"2,162","51 Dark Night Ln, Zebulon, NC 27597",0.52,"This craftsman-style, energy-efficient home offers a gorgeous kitchen with stainless steel appliances with the microwave vented to the outside, soft-close Shaker cabinets, granite countertops, tile backsplash, recessed & pendant lights. Detailed trim adorns select rooms. Retreat to the downstairs",Robyn Williams RE/MAX SOUTHLAND REALTY II,35.6982369,-78.2687425,Google
Zebulon,"$387,900",3,2.5,"2,170","115 Pedestal, Zebulon, NC 27597",0.88,"HOME IS IN PERMITTING! A MUST SEE* NEW HAVEN PLAN* Boasts an OPEN FLOOR CONCEPT on the main level blends the family rm, kitchen, breakfast area! Sep.Dining Rm with easy access to the Open & Airy Kitchen w PLENTY of countertop space & beautiful cabinets* Granite Countertop Space* Tile",michelle cencelewski HomeTowne Realty,35.8243208,-78.3147199,Google
Zebulon,"$378,990",**OCTOBER,2.5,"2,338","924 Rift Valley Dr, Zebulon, NC 27597",N/A,"**OCTOBER MOVE-IN!** OPEN HOUSEWelcome to Homesite 224 at 924 Rift Valley Dr - where the Spectra floorplan awaits, a 2-story haven designed for comfort and style. Nestled on a .17-acre lot, this residence features 4 bedrooms and 2.5 baths, offering a spacious 2,338 square feet of",Shantel Baham Starlight Homes NC LLC,35.843728,-78.30771299999999,Google
Zebulon,"$368,800",3,2.5,"1,850","176 Danube Dr, Zebulon, NC 27597",0.55,"Fall in love with this gorgeous Princeton floor plan on a large lot in Zebulon's Riverside community! Kitchen features beautiful cabinets, granite countertops, SS appliances, tile backsplash, walk in pantry and island with seating. Living room with cozy gas log fireplace and built-in bookshelves.",Jaclyn Smith HomeTowne Realty,35.7653565,-78.3010299,Google
Zebulon,"$380,000",3,Great,"1,806","12620 Boarder Creek Ln, Zebulon, NC 27597",1.19,"Great location!! Approx. 30 min or less from Raleigh, Wilson and Rocky Mt. Check out The Tina Plan with 2 car Garage on a large lot. Custom Features includes, LVT Flooring in Main Living areas and Kitchen and baths. Granite Countertops in Kitchen. Large Rear Deck and Nice front porch to sit on",Michael Wrenn Parrish Realty Company of Knig,35.8243208,-78.3147199,Google
Zebulon,"$380,000",3,Charming,"1,806","40 Misty Mountain Ln, Zebulon, NC 27597",0.83,"Charming Farmhouse style 1.5 story plan with open living area's , spacious island kitchen, sunny laundry room , mud room with bench and hooks conveniently located from the garage . First floor primary suite with walk-in closet , ensuite bathroom has dual vanity , walk-in shower. Playroom upstairs","Sharon Baldwin Sunflower Realty, LLC",35.927597,-78.202344,Google
Zebulon,"$374,999",***MOVE,2.5,"2,072","92 W St Andrews Dr, Zebulon, NC 27597",0.49,"***MOVE IN READY***New floorplan! The Lily is a charming two-story home that boast an entertainment style kitchen opening into the dining area and gathering room. Upstairs offers 3 bedrooms which all include walk in closets, and a loft for versatility. The Owner’s Suite with water closet and dual",Wade Corbett Gray Wolf Homes,35.783317,-78.2727693,Google
Zebulon,"$364,372",***MOVE,2.5,"1,899","72 St Andrews Dr, Zebulon, NC 27597",0.49,"***MOVE IN READY***The Dogwood is a stunning open concept floorplan perfect for entertaining. The oversized kitchen features a large island that opens into a spacious gathering area and dining room. Upstairs you'll find extra space in the loft as well as 3 bedrooms, all with walk in closets, and a",Wade Corbett Gray Wolf Homes,35.7833818,-78.2724328,Google
Zebulon,"$350,000",Showings,2,"1,500","286 Perry Rd, Zebulon, NC 27597",1.63,"Showings to Begin Friday Oct. 4th.FARMHOUSE STYLE 3 BED/ 2 BA RANCH ON 1.63 ACRES WITH GARAGE/WORKSHOP! Because of the Uniqueness of the home and property, and the Location we expect Multiple Offers. Separate Garage comes with a 9K pound capacity Lift and Permanent Air Compressor. 3 Overhead",Kathy Mcintyre Pittman & Associates,35.9345715,-78.3241968,Google
Zebulon,"$350,000",NO,2,"1,780","3805 Quarry Rd, Zebulon, NC 27597",1.55,"NO HOA Open and bright ranch with 3 Bedrooms, Office, 2 full baths. Family room with a fireplace, open to Dining and Kitchen. Kitchen has lots of cabinets and counter Space. Laundry room with Storage. Wonderful backyard with outbuilding and lean to. No Carpet. Fresh paint and move in ready.",tim edwards Howard Perry & Walston Realtor,35.9109615,-78.42085360000002,Google
